date,day,month,year,cases,deaths,popData2020,continente,pais,geoId,pais_code
05/08/2021,5,8,2021,453,9,4964440,Europe,Ireland,IE,IRL
04/08/2021,4,8,2021,950,0,4964440,Europe,Ireland,IE,IRL
03/08/2021,3,8,2021,1150,0,4964440,Europe,Ireland,IE,IRL
02/08/2021,2,8,2021,1285,0,4964440,Europe,Ireland,IE,IRL
01/08/2021,1,8,2021,1426,0,4964440,Europe,Ireland,IE,IRL
31/07/2021,31,7,2021,1493,0,4964440,Europe,Ireland,IE,IRL
30/07/2021,30,7,2021,1359,0,4964440,Europe,Ireland,IE,IRL
29/07/2021,29,7,2021,1424,9,4964440,Europe,Ireland,IE,IRL
28/07/2021,28,7,2021,957,0,4964440,Europe,Ireland,IE,IRL
27/07/2021,27,7,2021,1271,0,4964440,Europe,Ireland,IE,IRL
26/07/2021,26,7,2021,1066,0,4964440,Europe,Ireland,IE,IRL
25/07/2021,25,7,2021,1374,0,4964440,Europe,Ireland,IE,IRL
24/07/2021,24,7,2021,1582,0,4964440,Europe,Ireland,IE,IRL
23/07/2021,23,7,2021,1500,8,4964440,Europe,Ireland,IE,IRL
22/07/2021,22,7,2021,786,0,4964440,Europe,Ireland,IE,IRL
21/07/2021,21,7,2021,1042,0,4964440,Europe,Ireland,IE,IRL
20/07/2021,20,7,2021,1042,0,4964440,Europe,Ireland,IE,IRL
19/07/2021,19,7,2021,1152,0,4964440,Europe,Ireland,IE,IRL
18/07/2021,18,7,2021,1286,0,4964440,Europe,Ireland,IE,IRL
17/07/2021,17,7,2021,1150,0,4964440,Europe,Ireland,IE,IRL
16/07/2021,16,7,2021,925,0,4964440,Europe,Ireland,IE,IRL
15/07/2021,15,7,2021,807,12,4964440,Europe,Ireland,IE,IRL
14/07/2021,14,7,2021,448,0,4964440,Europe,Ireland,IE,IRL
13/07/2021,13,7,2021,540,0,4964440,Europe,Ireland,IE,IRL
12/07/2021,12,7,2021,482,0,4964440,Europe,Ireland,IE,IRL
11/07/2021,11,7,2021,589,0,4964440,Europe,Ireland,IE,IRL
10/07/2021,10,7,2021,602,0,4964440,Europe,Ireland,IE,IRL
09/07/2021,9,7,2021,501,0,4964440,Europe,Ireland,IE,IRL
08/07/2021,8,7,2021,579,6,4964440,Europe,Ireland,IE,IRL
07/07/2021,7,7,2021,374,0,4964440,Europe,Ireland,IE,IRL
06/07/2021,6,7,2021,370,0,4964440,Europe,Ireland,IE,IRL
05/07/2021,5,7,2021,468,0,4964440,Europe,Ireland,IE,IRL
04/07/2021,4,7,2021,515,0,4964440,Europe,Ireland,IE,IRL
03/07/2021,3,7,2021,510,0,4964440,Europe,Ireland,IE,IRL
02/07/2021,2,7,2021,431,2,4964440,Europe,Ireland,IE,IRL
01/07/2021,1,7,2021,413,9,4964440,Europe,Ireland,IE,IRL
30/06/2021,30,6,2021,351,0,4964440,Europe,Ireland,IE,IRL
29/06/2021,29,6,2021,283,0,4964440,Europe,Ireland,IE,IRL
28/06/2021,28,6,2021,355,0,4964440,Europe,Ireland,IE,IRL
27/06/2021,27,6,2021,404,0,4964440,Europe,Ireland,IE,IRL
26/06/2021,26,6,2021,344,0,4964440,Europe,Ireland,IE,IRL
25/06/2021,25,6,2021,284,0,4964440,Europe,Ireland,IE,IRL
24/06/2021,24,6,2021,338,48,4964440,Europe,Ireland,IE,IRL
23/06/2021,23,6,2021,294,0,4964440,Europe,Ireland,IE,IRL
22/06/2021,22,6,2021,205,0,4964440,Europe,Ireland,IE,IRL
21/06/2021,21,6,2021,253,0,4964440,Europe,Ireland,IE,IRL
20/06/2021,20,6,2021,327,0,4964440,Europe,Ireland,IE,IRL
19/06/2021,19,6,2021,323,0,4964440,Europe,Ireland,IE,IRL
18/06/2021,18,6,2021,350,0,4964440,Europe,Ireland,IE,IRL
17/06/2021,17,6,2021,316,0,4964440,Europe,Ireland,IE,IRL
16/06/2021,16,6,2021,260,0,4964440,Europe,Ireland,IE,IRL
15/06/2021,15,6,2021,242,0,4964440,Europe,Ireland,IE,IRL
14/06/2021,14,6,2021,306,0,4964440,Europe,Ireland,IE,IRL
13/06/2021,13,6,2021,369,0,4964440,Europe,Ireland,IE,IRL
12/06/2021,12,6,2021,279,0,4964440,Europe,Ireland,IE,IRL
11/06/2021,11,6,2021,367,0,4964440,Europe,Ireland,IE,IRL
10/06/2021,10,6,2021,261,0,4964440,Europe,Ireland,IE,IRL
09/06/2021,9,6,2021,253,0,4964440,Europe,Ireland,IE,IRL
08/06/2021,8,6,2021,364,0,4964440,Europe,Ireland,IE,IRL
07/06/2021,7,6,2021,308,0,4964440,Europe,Ireland,IE,IRL
06/06/2021,6,6,2021,395,0,4964440,Europe,Ireland,IE,IRL
05/06/2021,5,6,2021,500,0,4964440,Europe,Ireland,IE,IRL
04/06/2021,4,6,2021,478,0,4964440,Europe,Ireland,IE,IRL
03/06/2021,3,6,2021,393,0,4964440,Europe,Ireland,IE,IRL
02/06/2021,2,6,2021,315,0,4964440,Europe,Ireland,IE,IRL
01/06/2021,1,6,2021,363,0,4964440,Europe,Ireland,IE,IRL
31/05/2021,31,5,2021,368,0,4964440,Europe,Ireland,IE,IRL
30/05/2021,30,5,2021,460,0,4964440,Europe,Ireland,IE,IRL
29/05/2021,29,5,2021,426,0,4964440,Europe,Ireland,IE,IRL
28/05/2021,28,5,2021,416,0,4964440,Europe,Ireland,IE,IRL
27/05/2021,27,5,2021,437,0,4964440,Europe,Ireland,IE,IRL
26/05/2021,26,5,2021,339,0,4964440,Europe,Ireland,IE,IRL
25/05/2021,25,5,2021,317,0,4964440,Europe,Ireland,IE,IRL
24/05/2021,24,5,2021,419,0,4964440,Europe,Ireland,IE,IRL
23/05/2021,23,5,2021,349,0,4964440,Europe,Ireland,IE,IRL
22/05/2021,22,5,2021,521,0,4964440,Europe,Ireland,IE,IRL
21/05/2021,21,5,2021,418,0,4964440,Europe,Ireland,IE,IRL
20/05/2021,20,5,2021,475,0,4964440,Europe,Ireland,IE,IRL
19/05/2021,19,5,2021,350,0,4964440,Europe,Ireland,IE,IRL
18/05/2021,18,5,2021,350,0,4964440,Europe,Ireland,IE,IRL
17/05/2021,17,5,2021,307,0,4964440,Europe,Ireland,IE,IRL
16/05/2021,16,5,2021,475,0,4964440,Europe,Ireland,IE,IRL
15/05/2021,15,5,2021,582,4,4964440,Europe,Ireland,IE,IRL
14/05/2021,14,5,2021,468,0,4964440,Europe,Ireland,IE,IRL
13/05/2021,13,5,2021,451,8,4964440,Europe,Ireland,IE,IRL
12/05/2021,12,5,2021,380,8,4964440,Europe,Ireland,IE,IRL
11/05/2021,11,5,2021,381,0,4964440,Europe,Ireland,IE,IRL
10/05/2021,10,5,2021,514,2,4964440,Europe,Ireland,IE,IRL
09/05/2021,9,5,2021,407,1,4964440,Europe,Ireland,IE,IRL
08/05/2021,8,5,2021,428,-3,4964440,Europe,Ireland,IE,IRL
07/05/2021,7,5,2021,392,6,4964440,Europe,Ireland,IE,IRL
06/05/2021,6,5,2021,416,7,4964440,Europe,Ireland,IE,IRL
05/05/2021,5,5,2021,376,2,4964440,Europe,Ireland,IE,IRL
04/05/2021,4,5,2021,451,0,4964440,Europe,Ireland,IE,IRL
03/05/2021,3,5,2021,400,0,4964440,Europe,Ireland,IE,IRL
02/05/2021,2,5,2021,569,3,4964440,Europe,Ireland,IE,IRL
01/05/2021,1,5,2021,541,4,4964440,Europe,Ireland,IE,IRL
30/04/2021,30,4,2021,471,3,4964440,Europe,Ireland,IE,IRL
29/04/2021,29,4,2021,369,12,4964440,Europe,Ireland,IE,IRL
28/04/2021,28,4,2021,423,10,4964440,Europe,Ireland,IE,IRL
27/04/2021,27,4,2021,437,1,4964440,Europe,Ireland,IE,IRL
26/04/2021,26,4,2021,424,1,4964440,Europe,Ireland,IE,IRL
25/04/2021,25,4,2021,458,5,4964440,Europe,Ireland,IE,IRL
24/04/2021,24,4,2021,433,1,4964440,Europe,Ireland,IE,IRL
23/04/2021,23,4,2021,612,10,4964440,Europe,Ireland,IE,IRL
22/04/2021,22,4,2021,401,9,4964440,Europe,Ireland,IE,IRL
21/04/2021,21,4,2021,387,11,4964440,Europe,Ireland,IE,IRL
20/04/2021,20,4,2021,399,0,4964440,Europe,Ireland,IE,IRL
19/04/2021,19,4,2021,267,1,4964440,Europe,Ireland,IE,IRL
18/04/2021,18,4,2021,418,4,4964440,Europe,Ireland,IE,IRL
17/04/2021,17,4,2021,419,11,4964440,Europe,Ireland,IE,IRL
16/04/2021,16,4,2021,306,8,4964440,Europe,Ireland,IE,IRL
15/04/2021,15,4,2021,429,9,4964440,Europe,Ireland,IE,IRL
14/04/2021,14,4,2021,355,18,4964440,Europe,Ireland,IE,IRL
13/04/2021,13,4,2021,393,0,4964440,Europe,Ireland,IE,IRL
12/04/2021,12,4,2021,302,2,4964440,Europe,Ireland,IE,IRL
11/04/2021,11,4,2021,455,14,4964440,Europe,Ireland,IE,IRL
10/04/2021,10,4,2021,466,32,4964440,Europe,Ireland,IE,IRL
09/04/2021,9,4,2021,394,5,4964440,Europe,Ireland,IE,IRL
08/04/2021,8,4,2021,419,5,4964440,Europe,Ireland,IE,IRL
07/04/2021,7,4,2021,443,9,4964440,Europe,Ireland,IE,IRL
06/04/2021,6,4,2021,317,0,4964440,Europe,Ireland,IE,IRL
05/04/2021,5,4,2021,453,3,4964440,Europe,Ireland,IE,IRL
04/04/2021,4,4,2021,508,2,4964440,Europe,Ireland,IE,IRL
03/04/2021,3,4,2021,587,8,4964440,Europe,Ireland,IE,IRL
02/04/2021,2,4,2021,749,18,4964440,Europe,Ireland,IE,IRL
01/04/2021,1,4,2021,411,6,4964440,Europe,Ireland,IE,IRL
31/03/2021,31,3,2021,365,14,4964440,Europe,Ireland,IE,IRL
30/03/2021,30,3,2021,539,1,4964440,Europe,Ireland,IE,IRL
29/03/2021,29,3,2021,600,13,4964440,Europe,Ireland,IE,IRL
28/03/2021,28,3,2021,622,2,4964440,Europe,Ireland,IE,IRL
27/03/2021,27,3,2021,583,20,4964440,Europe,Ireland,IE,IRL
26/03/2021,26,3,2021,603,3,4964440,Europe,Ireland,IE,IRL
25/03/2021,25,3,2021,679,18,4964440,Europe,Ireland,IE,IRL
24/03/2021,24,3,2021,370,22,4964440,Europe,Ireland,IE,IRL
23/03/2021,23,3,2021,519,1,4964440,Europe,Ireland,IE,IRL
22/03/2021,22,3,2021,763,2,4964440,Europe,Ireland,IE,IRL
21/03/2021,21,3,2021,522,9,4964440,Europe,Ireland,IE,IRL
20/03/2021,20,3,2021,503,10,4964440,Europe,Ireland,IE,IRL
19/03/2021,19,3,2021,574,0,4964440,Europe,Ireland,IE,IRL
18/03/2021,18,3,2021,557,14,4964440,Europe,Ireland,IE,IRL
17/03/2021,17,3,2021,344,18,4964440,Europe,Ireland,IE,IRL
16/03/2021,16,3,2021,573,0,4964440,Europe,Ireland,IE,IRL
15/03/2021,15,3,2021,381,0,4964440,Europe,Ireland,IE,IRL
14/03/2021,14,3,2021,541,16,4964440,Europe,Ireland,IE,IRL
13/03/2021,13,3,2021,644,9,4964440,Europe,Ireland,IE,IRL
12/03/2021,12,3,2021,590,10,4964440,Europe,Ireland,IE,IRL
11/03/2021,11,3,2021,631,47,4964440,Europe,Ireland,IE,IRL
10/03/2021,10,3,2021,311,30,4964440,Europe,Ireland,IE,IRL
09/03/2021,9,3,2021,434,0,4964440,Europe,Ireland,IE,IRL
08/03/2021,8,3,2021,525,3,4964440,Europe,Ireland,IE,IRL
07/03/2021,7,3,2021,535,14,4964440,Europe,Ireland,IE,IRL
06/03/2021,6,3,2021,518,9,4964440,Europe,Ireland,IE,IRL
05/03/2021,5,3,2021,451,39,4964440,Europe,Ireland,IE,IRL
04/03/2021,4,3,2021,557,24,4964440,Europe,Ireland,IE,IRL
03/03/2021,3,3,2021,358,14,4964440,Europe,Ireland,IE,IRL
02/03/2021,2,3,2021,685,0,4964440,Europe,Ireland,IE,IRL
01/03/2021,1,3,2021,219503,4319,4964440,Europe,Ireland,IE,IRL
07/01/2022,7,1,2022,219430,198,59641488,Europe,Italy,IT,ITA
06/01/2022,6,1,2022,189088,231,59641488,Europe,Italy,IT,ITA
05/01/2022,5,1,2022,170837,259,59641488,Europe,Italy,IT,ITA
04/01/2022,4,1,2022,68034,140,59641488,Europe,Italy,IT,ITA
03/01/2022,3,1,2022,891933,1715,59641488,Europe,Italy,IT,ITA
22/12/2021,22,12,2021,30783,153,59641488,Europe,Italy,IT,ITA
21/12/2021,21,12,2021,16205,137,59641488,Europe,Italy,IT,ITA
20/12/2021,20,12,2021,24303,97,59641488,Europe,Italy,IT,ITA
19/12/2021,19,12,2021,28057,123,59641488,Europe,Italy,IT,ITA
18/12/2021,18,12,2021,28615,120,59641488,Europe,Italy,IT,ITA
17/12/2021,17,12,2021,26104,123,59641488,Europe,Italy,IT,ITA
16/12/2021,16,12,2021,23190,129,59641488,Europe,Italy,IT,ITA
15/12/2021,15,12,2021,20665,120,59641488,Europe,Italy,IT,ITA
14/12/2021,14,12,2021,12704,98,59641488,Europe,Italy,IT,ITA
13/12/2021,13,12,2021,19212,66,59641488,Europe,Italy,IT,ITA
12/12/2021,12,12,2021,21035,96,59641488,Europe,Italy,IT,ITA
11/12/2021,11,12,2021,20490,118,59641488,Europe,Italy,IT,ITA
10/12/2021,10,12,2021,12516,79,59641488,Europe,Italy,IT,ITA
09/12/2021,9,12,2021,17946,86,59641488,Europe,Italy,IT,ITA
08/12/2021,8,12,2021,15742,99,59641488,Europe,Italy,IT,ITA
07/12/2021,7,12,2021,9494,92,59641488,Europe,Italy,IT,ITA
06/12/2021,6,12,2021,15010,43,59641488,Europe,Italy,IT,ITA
05/12/2021,5,12,2021,16627,75,59641488,Europe,Italy,IT,ITA
04/12/2021,4,12,2021,17015,74,59641488,Europe,Italy,IT,ITA
03/12/2021,3,12,2021,16810,72,59641488,Europe,Italy,IT,ITA
02/12/2021,2,12,2021,15073,103,59641488,Europe,Italy,IT,ITA
01/12/2021,1,12,2021,12757,89,59641488,Europe,Italy,IT,ITA
30/11/2021,30,11,2021,7972,65,59641488,Europe,Italy,IT,ITA
29/11/2021,29,11,2021,12927,47,59641488,Europe,Italy,IT,ITA
28/11/2021,28,11,2021,12869,90,59641488,Europe,Italy,IT,ITA
27/11/2021,27,11,2021,13681,51,59641488,Europe,Italy,IT,ITA
26/11/2021,26,11,2021,13756,71,59641488,Europe,Italy,IT,ITA
25/11/2021,25,11,2021,12450,85,59641488,Europe,Italy,IT,ITA
24/11/2021,24,11,2021,10044,83,59641488,Europe,Italy,IT,ITA
23/11/2021,23,11,2021,6403,70,59641488,Europe,Italy,IT,ITA
22/11/2021,22,11,2021,9707,46,59641488,Europe,Italy,IT,ITA
21/11/2021,21,11,2021,11540,49,59641488,Europe,Italy,IT,ITA
20/11/2021,20,11,2021,10554,48,59641488,Europe,Italy,IT,ITA
19/11/2021,19,11,2021,10645,69,59641488,Europe,Italy,IT,ITA
18/11/2021,18,11,2021,10167,72,59641488,Europe,Italy,IT,ITA
17/11/2021,17,11,2021,7815,74,59641488,Europe,Italy,IT,ITA
16/11/2021,16,11,2021,5199,44,59641488,Europe,Italy,IT,ITA
15/11/2021,15,11,2021,7565,36,59641488,Europe,Italy,IT,ITA
14/11/2021,14,11,2021,8539,53,59641488,Europe,Italy,IT,ITA
13/11/2021,13,11,2021,8522,68,59641488,Europe,Italy,IT,ITA
12/11/2021,12,11,2021,8697,67,59641488,Europe,Italy,IT,ITA
11/11/2021,11,11,2021,8033,60,59641488,Europe,Italy,IT,ITA
10/11/2021,10,11,2021,6111,68,59641488,Europe,Italy,IT,ITA
09/11/2021,9,11,2021,4547,32,59641488,Europe,Italy,IT,ITA
08/11/2021,8,11,2021,5822,26,59641488,Europe,Italy,IT,ITA
07/11/2021,7,11,2021,6760,31,59641488,Europe,Italy,IT,ITA
06/11/2021,6,11,2021,6761,51,59641488,Europe,Italy,IT,ITA
05/11/2021,5,11,2021,5902,59,59641488,Europe,Italy,IT,ITA
04/11/2021,4,11,2021,5188,63,59641488,Europe,Italy,IT,ITA
03/11/2021,3,11,2021,2831,41,59641488,Europe,Italy,IT,ITA
02/11/2021,2,11,2021,2818,20,59641488,Europe,Italy,IT,ITA
01/11/2021,1,11,2021,4525,26,59641488,Europe,Italy,IT,ITA
31/10/2021,31,10,2021,4877,37,59641488,Europe,Italy,IT,ITA
30/10/2021,30,10,2021,5332,33,59641488,Europe,Italy,IT,ITA
29/10/2021,29,10,2021,4863,50,59641488,Europe,Italy,IT,ITA
28/10/2021,28,10,2021,4595,50,59641488,Europe,Italy,IT,ITA
27/10/2021,27,10,2021,4053,48,59641488,Europe,Italy,IT,ITA
26/10/2021,26,10,2021,2535,30,59641488,Europe,Italy,IT,ITA
25/10/2021,25,10,2021,3723,24,59641488,Europe,Italy,IT,ITA
24/10/2021,24,10,2021,3905,39,59641488,Europe,Italy,IT,ITA
23/10/2021,23,10,2021,3879,39,59641488,Europe,Italy,IT,ITA
22/10/2021,22,10,2021,3791,36,59641488,Europe,Italy,IT,ITA
21/10/2021,21,10,2021,3699,33,59641488,Europe,Italy,IT,ITA
20/10/2021,20,10,2021,2695,70,59641488,Europe,Italy,IT,ITA
19/10/2021,19,10,2021,1594,44,59641488,Europe,Italy,IT,ITA
18/10/2021,18,10,2021,2435,24,59641488,Europe,Italy,IT,ITA
17/10/2021,17,10,2021,2982,14,59641488,Europe,Italy,IT,ITA
16/10/2021,16,10,2021,2729,42,59641488,Europe,Italy,IT,ITA
15/10/2021,15,10,2021,2666,40,59641488,Europe,Italy,IT,ITA
14/10/2021,14,10,2021,2769,37,59641488,Europe,Italy,IT,ITA
13/10/2021,13,10,2021,2486,49,59641488,Europe,Italy,IT,ITA
12/10/2021,12,10,2021,1516,34,59641488,Europe,Italy,IT,ITA
11/10/2021,11,10,2021,2278,27,59641488,Europe,Italy,IT,ITA
10/10/2021,10,10,2021,2747,46,59641488,Europe,Italy,IT,ITA
09/10/2021,9,10,2021,3017,30,59641488,Europe,Italy,IT,ITA
08/10/2021,8,10,2021,2933,41,59641488,Europe,Italy,IT,ITA
07/10/2021,7,10,2021,3232,39,59641488,Europe,Italy,IT,ITA
06/10/2021,6,10,2021,2463,50,59641488,Europe,Italy,IT,ITA
05/10/2021,5,10,2021,1612,37,59641488,Europe,Italy,IT,ITA
04/10/2021,4,10,2021,2967,33,59641488,Europe,Italy,IT,ITA
03/10/2021,3,10,2021,3309,25,59641488,Europe,Italy,IT,ITA
02/10/2021,2,10,2021,3403,52,59641488,Europe,Italy,IT,ITA
01/10/2021,1,10,2021,4094,51,59641488,Europe,Italy,IT,ITA
30/09/2021,30,9,2021,3212,63,59641488,Europe,Italy,IT,ITA
29/09/2021,29,9,2021,2962,65,59641488,Europe,Italy,IT,ITA
28/09/2021,28,9,2021,1773,45,59641488,Europe,Italy,IT,ITA
27/09/2021,27,9,2021,3099,44,59641488,Europe,Italy,IT,ITA
26/09/2021,26,9,2021,3519,50,59641488,Europe,Italy,IT,ITA
25/09/2021,25,9,2021,3790,52,59641488,Europe,Italy,IT,ITA
24/09/2021,24,9,2021,4053,63,59641488,Europe,Italy,IT,ITA
23/09/2021,23,9,2021,3963,67,59641488,Europe,Italy,IT,ITA
22/09/2021,22,9,2021,3374,67,59641488,Europe,Italy,IT,ITA
21/09/2021,21,9,2021,2405,44,59641488,Europe,Italy,IT,ITA
20/09/2021,20,9,2021,3836,26,59641488,Europe,Italy,IT,ITA
19/09/2021,19,9,2021,4576,51,59641488,Europe,Italy,IT,ITA
18/09/2021,18,9,2021,4544,66,59641488,Europe,Italy,IT,ITA
17/09/2021,17,9,2021,5115,67,59641488,Europe,Italy,IT,ITA
16/09/2021,16,9,2021,4826,73,59641488,Europe,Italy,IT,ITA
15/09/2021,15,9,2021,4009,72,59641488,Europe,Italy,IT,ITA
14/09/2021,14,9,2021,2792,36,59641488,Europe,Italy,IT,ITA
13/09/2021,13,9,2021,4664,34,59641488,Europe,Italy,IT,ITA
12/09/2021,12,9,2021,5191,57,59641488,Europe,Italy,IT,ITA
11/09/2021,11,9,2021,5617,62,59641488,Europe,Italy,IT,ITA
10/09/2021,10,9,2021,5518,59,59641488,Europe,Italy,IT,ITA
09/09/2021,9,9,2021,5921,69,59641488,Europe,Italy,IT,ITA
08/09/2021,8,9,2021,4715,71,59641488,Europe,Italy,IT,ITA
07/09/2021,7,9,2021,3347,52,59641488,Europe,Italy,IT,ITA
06/09/2021,6,9,2021,5314,49,59641488,Europe,Italy,IT,ITA
05/09/2021,5,9,2021,6156,56,59641488,Europe,Italy,IT,ITA
04/09/2021,4,9,2021,6729,58,59641488,Europe,Italy,IT,ITA
03/09/2021,3,9,2021,6754,62,59641488,Europe,Italy,IT,ITA
02/09/2021,2,9,2021,6496,69,59641488,Europe,Italy,IT,ITA
01/09/2021,1,9,2021,5492,75,59641488,Europe,Italy,IT,ITA
31/08/2021,31,8,2021,4253,53,59641488,Europe,Italy,IT,ITA
30/08/2021,30,8,2021,5954,37,59641488,Europe,Italy,IT,ITA
29/08/2021,29,8,2021,6858,54,59641488,Europe,Italy,IT,ITA
28/08/2021,28,8,2021,7823,45,59641488,Europe,Italy,IT,ITA
27/08/2021,27,8,2021,7215,43,59641488,Europe,Italy,IT,ITA
26/08/2021,26,8,2021,7539,59,59641488,Europe,Italy,IT,ITA
25/08/2021,25,8,2021,6078,60,59641488,Europe,Italy,IT,ITA
24/08/2021,24,8,2021,4166,44,59641488,Europe,Italy,IT,ITA
23/08/2021,23,8,2021,5922,23,59641488,Europe,Italy,IT,ITA
22/08/2021,22,8,2021,7466,45,59641488,Europe,Italy,IT,ITA
21/08/2021,21,8,2021,7220,49,59641488,Europe,Italy,IT,ITA
20/08/2021,20,8,2021,7240,55,59641488,Europe,Italy,IT,ITA
19/08/2021,19,8,2021,7159,69,59641488,Europe,Italy,IT,ITA
18/08/2021,18,8,2021,5268,54,59641488,Europe,Italy,IT,ITA
17/08/2021,17,8,2021,3669,24,59641488,Europe,Italy,IT,ITA
16/08/2021,16,8,2021,5661,19,59641488,Europe,Italy,IT,ITA
15/08/2021,15,8,2021,7181,34,59641488,Europe,Italy,IT,ITA
14/08/2021,14,8,2021,7398,45,59641488,Europe,Italy,IT,ITA
13/08/2021,13,8,2021,7267,30,59641488,Europe,Italy,IT,ITA
12/08/2021,12,8,2021,6921,31,59641488,Europe,Italy,IT,ITA
11/08/2021,11,8,2021,5624,31,59641488,Europe,Italy,IT,ITA
10/08/2021,10,8,2021,4200,22,59641488,Europe,Italy,IT,ITA
09/08/2021,9,8,2021,5733,11,59641488,Europe,Italy,IT,ITA
08/08/2021,8,8,2021,6897,22,59641488,Europe,Italy,IT,ITA
07/08/2021,7,8,2021,6599,24,59641488,Europe,Italy,IT,ITA
06/08/2021,6,8,2021,7224,27,59641488,Europe,Italy,IT,ITA
05/08/2021,5,8,2021,6590,21,59641488,Europe,Italy,IT,ITA
04/08/2021,4,8,2021,4841,27,59641488,Europe,Italy,IT,ITA
03/08/2021,3,8,2021,3185,20,59641488,Europe,Italy,IT,ITA
02/08/2021,2,8,2021,5320,5,59641488,Europe,Italy,IT,ITA
01/08/2021,1,8,2021,6509,16,59641488,Europe,Italy,IT,ITA
31/07/2021,31,7,2021,6613,18,59641488,Europe,Italy,IT,ITA
30/07/2021,30,7,2021,6167,19,59641488,Europe,Italy,IT,ITA
29/07/2021,29,7,2021,5693,15,59641488,Europe,Italy,IT,ITA
28/07/2021,28,7,2021,4516,24,59641488,Europe,Italy,IT,ITA
27/07/2021,27,7,2021,3115,22,59641488,Europe,Italy,IT,ITA
26/07/2021,26,7,2021,4742,7,59641488,Europe,Italy,IT,ITA
25/07/2021,25,7,2021,5138,5,59641488,Europe,Italy,IT,ITA
24/07/2021,24,7,2021,5142,17,59641488,Europe,Italy,IT,ITA
23/07/2021,23,7,2021,5056,15,59641488,Europe,Italy,IT,ITA
22/07/2021,22,7,2021,4254,21,59641488,Europe,Italy,IT,ITA
21/07/2021,21,7,2021,3555,10,59641488,Europe,Italy,IT,ITA
20/07/2021,20,7,2021,2070,7,59641488,Europe,Italy,IT,ITA
19/07/2021,19,7,2021,3126,3,59641488,Europe,Italy,IT,ITA
18/07/2021,18,7,2021,3118,13,59641488,Europe,Italy,IT,ITA
17/07/2021,17,7,2021,2895,11,59641488,Europe,Italy,IT,ITA
16/07/2021,16,7,2021,2473,9,59641488,Europe,Italy,IT,ITA
15/07/2021,15,7,2021,2153,23,59641488,Europe,Italy,IT,ITA
14/07/2021,14,7,2021,1530,20,59641488,Europe,Italy,IT,ITA
13/07/2021,13,7,2021,887,13,59641488,Europe,Italy,IT,ITA
12/07/2021,12,7,2021,1391,7,59641488,Europe,Italy,IT,ITA
11/07/2021,11,7,2021,1394,12,59641488,Europe,Italy,IT,ITA
10/07/2021,10,7,2021,1386,25,59641488,Europe,Italy,IT,ITA
09/07/2021,9,7,2021,1391,13,59641488,Europe,Italy,IT,ITA
08/07/2021,8,7,2021,1010,14,59641488,Europe,Italy,IT,ITA
07/07/2021,7,7,2021,907,24,59641488,Europe,Italy,IT,ITA
06/07/2021,6,7,2021,480,31,59641488,Europe,Italy,IT,ITA
05/07/2021,5,7,2021,806,12,59641488,Europe,Italy,IT,ITA
04/07/2021,4,7,2021,929,22,59641488,Europe,Italy,IT,ITA
03/07/2021,3,7,2021,794,28,59641488,Europe,Italy,IT,ITA
02/07/2021,2,7,2021,879,21,59641488,Europe,Italy,IT,ITA
01/07/2021,1,7,2021,776,24,59641488,Europe,Italy,IT,ITA
30/06/2021,30,6,2021,677,42,59641488,Europe,Italy,IT,ITA
29/06/2021,29,6,2021,387,28,59641488,Europe,Italy,IT,ITA
28/06/2021,28,6,2021,780,14,59641488,Europe,Italy,IT,ITA
27/06/2021,27,6,2021,838,40,59641488,Europe,Italy,IT,ITA
26/06/2021,26,6,2021,751,56,59641488,Europe,Italy,IT,ITA
25/06/2021,25,6,2021,266,10,59641488,Europe,Italy,IT,ITA
24/06/2021,24,6,2021,1140,30,59641488,Europe,Italy,IT,ITA
23/06/2021,23,6,2021,834,31,59641488,Europe,Italy,IT,ITA
22/06/2021,22,6,2021,484,21,59641488,Europe,Italy,IT,ITA
21/06/2021,21,6,2021,881,17,59641488,Europe,Italy,IT,ITA
20/06/2021,20,6,2021,1193,28,59641488,Europe,Italy,IT,ITA
19/06/2021,19,6,2021,1147,35,59641488,Europe,Italy,IT,ITA
18/06/2021,18,6,2021,1323,37,59641488,Europe,Italy,IT,ITA
17/06/2021,17,6,2021,1400,52,59641488,Europe,Italy,IT,ITA
16/06/2021,16,6,2021,1253,63,59641488,Europe,Italy,IT,ITA
15/06/2021,15,6,2021,907,36,59641488,Europe,Italy,IT,ITA
14/06/2021,14,6,2021,1390,26,59641488,Europe,Italy,IT,ITA
13/06/2021,13,6,2021,1722,52,59641488,Europe,Italy,IT,ITA
12/06/2021,12,6,2021,1892,69,59641488,Europe,Italy,IT,ITA
11/06/2021,11,6,2021,2078,88,59641488,Europe,Italy,IT,ITA
10/06/2021,10,6,2021,2198,77,59641488,Europe,Italy,IT,ITA
09/06/2021,9,6,2021,1894,102,59641488,Europe,Italy,IT,ITA
08/06/2021,8,6,2021,1270,65,59641488,Europe,Italy,IT,ITA
07/06/2021,7,6,2021,2275,51,59641488,Europe,Italy,IT,ITA
06/06/2021,6,6,2021,2434,57,59641488,Europe,Italy,IT,ITA
05/06/2021,5,6,2021,2556,73,59641488,Europe,Italy,IT,ITA
04/06/2021,4,6,2021,1963,59,59641488,Europe,Italy,IT,ITA
03/06/2021,3,6,2021,2896,62,59641488,Europe,Italy,IT,ITA
02/06/2021,2,6,2021,2483,93,59641488,Europe,Italy,IT,ITA
